Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_210465_459	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.1 JJQK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209968_615	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.8 JJPS01	hypothetical_protein	2
6666666_210263_1301	expansion	Gray	circle	Methanosarcina mazei3.H.T.1A.2 JJPZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210542_3638	expansion	Gray	circle	Methanosarcina mazei2.F.T.2.6 JJOU01	LSU_ribosomal_protein_L12a_P1_P2_	2
6666666_210481_3575	expansion	Gray	circle	Methanosarcina mazei1.H.A.0.1 JJQF01	predicted_protein	2
6666666_210034_2550	expansion	Gray	circle	Methanosarcina mazei3.H.M.2.7 JJPX01	Nitrogenase_molybdenum_iron__alpha_chain__EC_1.18.6.1_	2
6666666_210308_2682	expansion	Gray	circle	Methanosarcina mazei3.H.M.1A.1 JJPT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210144_2943	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.3 JJQM01	Conserved_protein	2
6666666_210499_3779	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.6 JJQJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209984_3134	expansion	Gray	circle	Methanosarcina mazei2.F.A.2.4 JJOS01	Cell_surface_protein	2
6666666_210478_26	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.4 JJQI01	Radical_SAM_domain_heme_biosynthesis_protein	2
6666666_210203_814	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.3 JJQW01	UDP_glucose_4_epimerase_EC_5.1.3.2_	2
6666666_211654_1821	expansion	Gray	circle	Methanosarcina mazei Tuc01 Tuc01 CP004144.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211638_3340	expansion	Gray	circle	Methanosarcina mazei SarPi SarPi CP009511.1	MoxR_related_protein	2
6666666_210565_1267	expansion	Gray	circle	Methanosarcina mazei1.H.M.0.1 JJQQ01	Mobile_element_protein	2
6666666_211548_2575	expansion	Gray	circle	Methanosarcina mazei LYC LYC CP009513.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210097_1321	expansion	Gray	circle	Methanosarcina soligelidiSMA-21 JQLR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210000_1359	expansion	Gray	circle	Methanosarcina mazei1.F.A.1A.3 JJQA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210491_1151	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.3 JJQH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210006_95	expansion	Gray	circle	Methanosarcina mazei3.F.T.2.1 JJPL01	Conserved_protein	2
6666666_210296_793	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.4 JJPP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210443_2630	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.8 JJQP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210615_3073	expansion	Gray	circle	Methanosarcina mazei3.H.A.1A.2 JJPN01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210597_1209	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.2 JJQS01	sensory_transduction_histidine_kinase	2
6666666_209936_3598	expansion	Gray	circle	Methanosarcina mazei1.F.M.0.5 JJQE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211522_1732	expansion	Gray	circle	Methanosarcina mazei C16 C16 CP009514.1	hypothetical_protein	2
6666666_210617_388	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.5 JJPF01	phosphorylase	2
6666666_210268_217	expansion	Gray	circle	Methanosarcina mazei1.F.A.2.8 JJQD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_212746_3768	expansion	Gray	circle	Methanosarcina mazei 3.H.M.1B.2 JJPV01	YbbL_ABC_transporter_ATP_binding_protein	2
6666666_209976_282	expansion	Gray	circle	Methanosarcina mazei3.H.A.1A.1 JJPM01	Uncharacterized_protein_MJ0282	2
6666666_210039_3302	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.7 JJQO01	SAM_dependent_methyltransferases	2
6666666_211665_3427	expansion	Gray	circle	Methanosarcina mazei WWM610 WWM610 CP009509.1	Phosphoribosylformylglycinamidine_synthase_PurS_subunit_EC_6.3.5.3_	2
6666666_210530_468	expansion	Gray	circle	Methanosarcina mazei2.F.A.2.3 JJOR01	hypothetical_protein	2
6666666_210179_2484	expansion	Gray	circle	Methanosarcina mazei3.F.A.1B.1 JJPC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211631_1965	expansion	Gray	circle	Methanosarcina mazei Go1 Go1 AE008384.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210080_2878	expansion	Gray	circle	Methanosarcina mazei2.F.T.0.2 JJOT01	hypothetical_protein	2
6666666_210286_836	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.6 JJPG01	surface_antigen_gene	2
6666666_210194_354	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.4 JJQX01	Choline_permease_LicB	2
6666666_211571_563	expansion	Gray	circle	Methanosarcina siciliae C2J C2J CP009508.1	hypothetical_protein	2
6666666_211634_549	expansion	Gray	circle	Methanosarcina siciliae T4_M T4_M CP009506.1	hypothetical_protein	2
6666666_211698_517	expansion	Gray	circle	Methanosarcina siciliae HI350 HI350 CP009507.1	tRNA_Cys_GCA	2
6666666_211962_187	expansion	Gray	circle	Methanomethylovorans hollandica DSM 15978 DSM 15978 CP003362.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211545_1946	expansion	Gray	circle	Methanohalophilus mahii DSM 5219 DSM 5219 CP001994.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210464_1649	expansion	Gray	circle	Methanohalophilus sp DAL1 MAFX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
6666666_210464_862	expansion	Gray	circle	Methanohalophilus sp DAL1 MAFX01	Excinuclease_ABC_subunit_C	3
6666666_210083_687	expansion	Gray	circle	Methanohalophilus sp T328-1 LSRU01	Hydroxylamine_reductase_EC_1.7._.__	2
6666666_210164_1355	expansion	Gray	circle	Methanolobus sp T82-4 LSRV01	Magnesium_and_cobalt_efflux_protein_CorC	2
6666666_210162_1652	expansion	Gray	circle	Methanolobus tindarius DSM 2278DSM 2278 AZAJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211538_2001	expansion	Gray	circle	Methanococcoides burtonii DSM 6242 DSM 6242 CP000300.1	Glutamate_synthase_NADPH_large_chain_EC_1.4.1.13_	2
6666666_211693_95	expansion	Gray	circle	Methanococcoides methylutens MM1 MM1 CP009518.1	Inorganic_pyrophosphatase_EC_3.6.1.1_	2
6666666_209953_1546	expansion	Gray	circle	Methanococcoides methylutensDSM 2657 JRHO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211945_1868	expansion	Gray	circle	Methanohalobium evestigatum Z-7303 Z-7303 CP002069.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211618_1502	expansion	Gray	circle	Methanolobus psychrophilus R15 R15 CP003083.1	Ribulose_bisphosphate_carboxylase_EC_4.1.1.39_	2
6666666_209920_3069	expansion	Gray	circle	Candidatus Methanoperedens nitroreducensANME-2d JMIY01	LSU_ribosomal_protein_L7Ae	2
6666666_210188_4002	expansion	Gray	circle	Candidatus Methanoperedens sp BLZ1 LKCM01	Acetyl_CoA_synthetase_ADP_forming__alpha_and_beta_chains_putative	2
6666666_210130_286	expansion	Gray	circle	Euryarchaeota archaeon 55_53 LGEW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210585_843	expansion	Gray	circle	Methermicoccus shengliensis DSM 18856DSM 18856 JONQ01	hypothetical_protein	2
6666666_210156_429	expansion	Gray	circle	Methanosarcinales archeaon 56_1174 LGFK01	CRISPR_associated_protein_Cas1	2
6666666_210383_533	Central metabolism	Red	circle	Archaeoglobus fulgidus LGEQ01	hypothetical_protein	1
6666666_210049_1123	expansion	Gray	circle	Archaeoglobus fulgidus LGEX01	hypothetical_protein	1
6666666_211587_882	expansion	Gray	circle	Archaeoglobus fulgidus DSM 8774 DSM 8774 CP006577.1	ISA0963_5_putative_transposase	2
6666666_211594_845	expansion	Gray	circle	Archaeoglobus fulgidus DSM 4304 DSM 4304 AE000782.1	hypothetical_protein	2
6666666_211926_20	expansion	Gray	circle	Archaeoglobus profundus DSM 5631 DSM 5631 CP001857.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211636_747	expansion	Gray	circle	Archaeoglobus veneficus SNP6 SNP6 CP002588.1	Aminotransferase	2
6666666_211609_1285	expansion	Gray	circle	Archaeoglobus sulfaticallidus PM70-1 PM70-1 CP005290.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211613_943	expansion	Gray	circle	Geoglobus ahangari 234 CP011267.1	D_arabino_3_hexulose_6_phosphate_formaldehyde_lyase__Hypothetical_protein_with_distant_similarity_to_Ribonuclease_E_inhibitor_RraA__former_MenG_	2
6666666_211603_1575	expansion	Gray	circle	Geoglobus acetivorans SBH6 CP009552.1	hypothetical_protein	2
6666666_211602_1513	expansion	Gray	circle	Ferroglobus placidus DSM 10642 DSM 10642 CP001899.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211954_1334	expansion	Gray	circle	Methanocaldococcus fervens AG86 AG86 CP001696.1	SSU_ribosomal_protein_S8e	2
6666666_212751_435	expansion	Gray	circle	Methanocaldococcus jannaschii DSM 2661 DSM 2661 NC_000909.1	Spermidine_synthase_EC_2.5.1.16_	2
6666666_211918_827	expansion	Gray	circle	Methanocaldococcus vulcanius M7 M7 CP001787.1	Segregation_and_condensation_protein_B	2
6666666_211921_1705	expansion	Gray	circle	Methanocaldococcus sp FS406-22 FS406-22 CP001901.1	histone_acetyltransferase_ELP3_family	2
6666666_211583_1361	expansion	Gray	circle	Methanocaldococcus bathoardescens JH146 CP009149.1	Uncharacterized_protein_MJ1361	2
6666666_210538_46	expansion	Gray	circle	Methanocaldococcus villosus KIN24-T80KIN24-T80 AQUK01	tRNA_Val_TAC	2
6666666_211633_1279	expansion	Gray	circle	Methanocaldococcus infernus ME ME CP002009.1	M._jannaschii_predicted_coding_region_MJ1279	2
6666666_210108_96	expansion	Gray	circle	Candidatus Nitrosoarchaeum limnia SFB1SFB1 AEGP01	Aconitate_hydratase_EC_4.2.1.3_	2
6666666_209924_841	Central metabolism	Red	circle	Candidatus Nitrosoarchaeum limnia BG20BG20 AHJG01	Oligopeptide_ABC_transporter_oligopeptide_binding_protein	1
6666666_211606_1289	expansion	Gray	circle	Candidatus Nitrosopelagicus brevis CN25 CP007026.1	Cob_I_alamin_adenosyltransferase_EC_2.5.1.17_	2
6666666_210295_1503	expansion	Gray	circle	Thaumarchaeota archaeon MY2my.2 AVSQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211574_1569	expansion	Gray	circle	Candidatus Nitrosotenuis cloacae SAT1 CP011097.2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210273_1131	expansion	Gray	circle	Thaumarchaeota archaeon SCGC AAA287-E17SCGC AAA287-E17 AXWJ01	hypothetical_protein	2
6666666_210457_108	expansion	Gray	circle	Thaumarchaeota archaeon SCGC AAA287-I03SCGC AAA287-I03 AXWH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210414_48	Central metabolism	Red	circle	Marine Group I thaumarchaeote SCGC AAA799-O18 JOTC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210174_889	expansion	Gray	circle	Thaumarchaeota archaeon SCGC AAA007-O23SCGC AAA007-O23 ARWO01	hypothetical_protein	2
6666666_210576_1357	expansion	Gray	circle	Marine Group I thaumarchaeote SCGC AB-629-I23SCGC AB-629-I23 ARWQ01	Deoxyhypusine_synthase_EC_2.5.1.46_	2
6666666_210334_329	expansion	Gray	circle	Marine Group I thaumarchaeote SCGC AAA799-D07 JOTB01	V_type_ATP_synthase_subunit_F_EC_3.6.3.14_	2
6666666_210124_789	expansion	Gray	circle	Thaumarchaeota archaeon N4N4 CBTY01	SSU_ribosomal_protein_S6e	2
6666666_210574_1338	expansion	Gray	circle	Thaumarchaeota archaeon CSP1-1 LDXL01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210606_1640	expansion	Gray	circle	Nitrosopumilus sp ARAR AJVJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	4
6666666_211549_157	expansion	Gray	circle	Candidatus Nitrosopumilus sp AR2 AR2 CP003843.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210118_1646	expansion	Gray	circle	Candidatus Nitrosoarchaeum koreensis MY1my.1 AFPU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210459_434	expansion	Gray	circle	Nitrosopumilus sp LS_AOA LFLC01	Aspartate_aminotransferase_EC_2.6.1.1_	2
6666666_209980_718	expansion	Gray	circle	Candidatus Nitrosopumilus salaria BD31BD31 AEXL02	hypothetical_protein	2
6666666_210085_832	expansion	Gray	circle	Nitrosopumilus sp NsubNsub LQMW01	Ribonuclease_P_protein_component_1_EC_3.1.26.5_	2
6666666_211707_348	expansion	Gray	circle	Candidatus Nitrosopumilus adriaticus NF5 CP011070.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211597_1833	expansion	Gray	circle	Candidatus Nitrosopumilus koreensis AR1 AR1 CP003842.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210114_1054	expansion	Gray	circle	Nitrosopumilus sp SJSJ AJVI01	Dihydroorotate_dehydrogenase_catalytic_subunit_EC_1.3.3.1_	2
6666666_210606_4048	expansion	Gray	circle	Nitrosopumilus sp ARAR AJVJ01	hypothetical_protein	4
6666666_211701_1732	expansion	Gray	circle	Nitrosopumilus maritimus SCM1 SCM1 CP000866.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210600_1191	Secondary metabolsim (antiSMASH)	Cyan	circle	Marine Group I thaumarchaeote SCGC AAA799-P11 JOSZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210161_247	expansion	Gray	circle	Marine Group I thaumarchaeote SCGC RSA3 JOTD01	V_type_ATP_synthase_subunit_E_EC_3.6.3.14_	2
6666666_210315_853	expansion	Gray	circle	Marine Group I thaumarchaeote SCGC AAA799-E16 JNVL01	LSU_ribosomal_protein_L3e_L3p_	2
6666666_210448_514	Secondary metabolsim (antiSMASH)	Cyan	circle	Thaumarchaeota archaeon SCGC AAA282-K18SCGC AAA282-K18 AXWL01	hypothetical_protein	2
6666666_211694_834	Central metabolism	Red	circle	Thaumarchaeota archaeon MY3 my.3 CP012850.1	Archaeal_DNA_polymerase_II_large_subunit_EC_2.7.7.7_	2
6666666_211619_3050	expansion	Gray	circle	Candidatus Nitrososphaera gargensis Ga9.2 - CP002408.1	hypothetical_protein	2
6666666_211553_2167	expansion	Gray	circle	Nitrososphaera viennensis EN76 EN76 CP007536.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211646_2902	expansion	Gray	circle	Candidatus Nitrososphaera evergladensis SR1 - CP007174.1	hypothetical_protein	2
6666666_211563_1618	expansion	Gray	circle	Methanosaeta thermophila PT PT CP000477.1	hypothetical_protein	3
6666666_211562_173	expansion	Gray	circle	Methanopyrus kandleri AV19 AV19 AE009439.1	Glutamyl_tRNA_Gln_amidotransferase_transferase_subunit__EC_6.3.5.7_	2
6666666_211625_72	expansion	Gray	circle	Methanothermus fervidus DSM 2088 DSM 2088 CP002278.1	Acetolactate_synthase_large_subunit_EC_2.2.1.6_	2
6666666_210292_822	Secondary metabolsim (antiSMASH)	Cyan	circle	Methanobrevibacter boviskoreani JH1JH1 BAGX02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211576_1654	Secondary metabolsim (antiSMASH)	Cyan	circle	Methanobrevibacter sp AbM4 AbM4 CP004050.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210135_417	expansion	Gray	circle	Methanobrevibacter wolinii SHSH JHWX01	CDP_ribitolpoly_ribitol_phosphate_ribitol_phosphotransferase	2
6666666_210301_833	expansion	Gray	circle	Methanobrevibacter arboriphilus JCM 9315JCM 9315 BBBD01	LSU_ribosomal_protein_L24e	2
6666666_210708_233	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259B11 LHXK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210689_439	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259D14 LHXL01	hypothetical_protein	1
6666666_210651_1373	expansion	Gray	circle	Candidate divison MSBL1 archaeon SCGC-AAA259I09 LHXR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
6666666_210015_566	expansion	Gray	circle	Hadesarchaea archaeon YNP_N21 LQMP01	hypothetical_protein	2
6666666_211595_247	expansion	Gray	circle	Thermococcus kodakarensis KOD1 KOD1 AP006878.1	hypothetical_protein	2
6666666_210059_2098	Central metabolism	Red	circle	Thermoplasmatales archaeon A-plasma ATMF01	Ketoisovalerate_oxidoreductase_subunit_VorB_EC_1.2.7.7_	2
6666666_211585_1821	expansion	Gray	circle	Thermococcus cleftensis CL1 CP003651.1	Transcriptional_regulator_PadR_family	2
6666666_211564_2085	Central metabolism	Red	circle	Pyrococcus furiosus COM1 COM1 CP003685.1	hypothetical_protein	2
6666666_211572_1730	Central metabolism	Red	circle	Pyrococcus furiosus DSM 3638 DSM 3638 AE009950.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211566_1617	expansion	Gray	circle	Thermococcus gammatolerans EJ3 EJ3 DSM 15229 CP001398.1	Protein_export_membrane_protein_SecD_TC_3.A.5.1.1_	2
6666666_211637_1703	Central metabolism	Red	circle	Pyrococcus sp ST04 ST04 CP003534.1	putative_endonuclease.	2
6666666_211556_959	expansion	Gray	circle	Thermococcus sp AM4 AM4 CP002952.1	hypothetical_protein	2
6666666_211555_2039	Central metabolism	Red	circle	Thermococcus chitonophagus - LN999010.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210009_726	expansion	Gray	circle	Thermococcus thioreducensDSM 14981 LIXN01	NapA_2_Na_H_antiporter	2
6666666_210133_832	expansion	Gray	circle	Thermococcus sp EP1EP1 JXCG01	UPF0310_protein_PYRAB08750	2
6666666_211581_756	expansion	Gray	circle	Palaeococcus pacificus DY20341 DY20341 CP006019.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210570_1313	expansion	Gray	circle	Thermococcus sibiricus LGFD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210081_1524	expansion	Gray	circle	Thermococcus sp 40_45 LGFJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211717_491	expansion	Gray	circle	Thermococcus barophilus CH5 CP013050.1	LSU_ribosomal_protein_L26e_L24p_	2
6666666_211952_434	expansion	Gray	circle	Thermococcus barophilus MP MP CP002372.1	Homoserine_dehydrogenase_EC_1.1.1.3_	2
6666666_211670_529	Central metabolism	Red	circle	Thermococcus paralvinellae ES1 CP006965.1	TRAP_transporter_solute_receptor_TAXI_family_precursor	2
6666666_211593_2276	expansion	Gray	circle	Thermococcus piezophilus CDGS CP015520.1	ExtraCellular_Mutant_Ecm15p	2
6666666_211543_892	expansion	Gray	circle	Thermococcus onnurineus NA1 NA1 CP000855.1	LSU_ribosomal_protein_L1e_L4p_	2
6666666_210516_218	Central metabolism	Red	circle	Acidiplasma sp MBA-1MBA-1 JYHS01	Transposase	2
6666666_210559_1059	Central metabolism	Red	circle	Acidiplasma aeolicumVT LKBG01	Formiminotetrahydrofolate_cyclodeaminase_EC_4.3.1.4_	2
6666666_210079_1081	Central metabolism	Red	circle	Acidiplasma aeolicumV LJCQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210116_440	Central metabolism	Red	circle	Acidiplasma cupricumulansBH2 LKBH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211642_542	Central metabolism	Red	circle	Ferroplasma acidarmanus fer1 fer1 CP004145.1	Thioredoxin	2
6666666_210094_2643	Central metabolism	Red	circle	Ferroplasma sp Type II ATDU01	Site_specific_recombinases_DNA_invertase_Pin_homologs	2
6666666_210650_683	expansion	Gray	circle	Crenarchaeota group archaeon SMTZ-80 LFWY01	p53_regulating_protein_kinase_human_PRPK_yeast_YGR262c_	2
6666666_211551_64	expansion	Gray	circle	Methanobacterium sp MB1 - HG425166.1	hypothetical_protein	2
6666666_211535_94	expansion	Gray	circle	Methanobacterium formicicum - LN734822.1	Nitrogenase_vanadium_cofactor_synthesis_protein_VnfN	2
6666666_211591_133	expansion	Gray	circle	Methanobacterium formicicum BRM9 CP006933.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211592_1450	expansion	Gray	circle	Methanobacterium formicicum - LN515531.1	Hydroxymethylglutaryl_CoA_reductase_EC_1.1.1.34_	2
6666666_210504_3188	expansion	Gray	circle	Methanobacterium formicicum JCM 10132JCM 10132 BBES01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210518_218	expansion	Gray	circle	Methanobacterium sp 42_16 LGGL01	37_dideoxy_D_threo_hepto_2_6_diulosonate_synthase_EC_4.2.3.__	2
6666666_210207_1287	Central metabolism	Red	circle	Methanogenium cariaci JCM 10550JCM 10550 BBBG01	Imidazoleglycerol_phosphate_dehydratase_EC_4.2.1.19_	1
6666666_210018_978	expansion	Gray	circle	Candidatus Bathyarchaeota archaeon BA2 LIHK01	hypothetical_protein	2
6666666_210560_455	expansion	Gray	circle	Candidatus Iainarchaeum andersonii SCGC AAA011-E11SCGC AAA011-E11 AQRS01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210650_893	Central metabolism	Red	circle	Crenarchaeota group archaeon SMTZ-80 LFWY01	Na__H___antiporter	2
6666666_210018_921	Central metabolism	Red	circle	Candidatus Bathyarchaeota archaeon BA2 LIHK01	hypothetical_protein	2
6666666_210333_2447	Central metabolism	Red	circle	Haloquadratum sp J07HQX50 ARPZ01	3_oxoacyl_acyl_carrier_protein_reductase_EC_1.1.1.100_	1
6666666_209954_3328	Central metabolism	Red	circle	Haloquadratum walsbyi J07HQW1 ARPX01	tRNA_Arg_TCT	1
6666666_210548_1331	Central metabolism	Red	circle	Haloquadratum walsbyi J07HQW2 ARPY01	glycosyltransferase_homolog	1
6666666_211940_30	Central metabolism	Red	circle	Haloquadratum walsbyi DSM 16790 DSM 16790 = HBSQ001 AM180088.1	hypothetical_protein	1
6666666_211931_30	Central metabolism	Red	circle	Haloquadratum walsbyi C23 - FR746099.1	hypothetical_protein	1
6666666_211909_640	Central metabolism	Red	circle	Natronomonas pharaonis DSM 2160 Gabara CR936257.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
CENTRALR5P_AMINOACIDS_phosphoribosyl_isomerase_A_2	Seed Enzyme	Orange	circle	390660	Function	1
6666666_210668_1090	Central metabolism	Red	circle	Uncultured archaeon A07HR60 AYLL01	hypothetical_protein	1
6666666_211525_2097	Central metabolism	Red	circle	Halorhabdus utahensis DSM 12940 DSM 12940 CP001687.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211941_2065	Central metabolism	Red	circle	Halorhabdus tiamatea SARL4B type strain: SARL4B HF571520.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_210486_2599	Central metabolism	Red	circle	Halorhabdus tiamatea SARL4BSARL4B AFNT02	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	2
6666666_211610_1726	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Salinarchaeum sp Harcht-Bsk1 Harcht-Bsk1 CP005962.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210113_1449	Central metabolism	Red	circle	Halovivax asiaticus JCM 14624JCM 14624 AOIQ01	Branched_chain_amino_acid_ABC_transporter_amino_acid_binding_protein_TC_3.A.1.4.1_	1
6666666_211644_3097	Central metabolism	Red	circle	Halovivax ruber XH-70 XH-70 CP003050.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209943_3188	Central metabolism	Red	circle	Natronococcus amylolyticus DSM 10524DSM 10524 AOIB01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209950_3428	Central metabolism	Red	circle	Natronococcus jeotgali DSM 18795DSM 18795 AOIA01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211938_58	Central metabolism	Red	circle	Natronococcus occultus SP4 SP4 CP003929.1	TRAP_transporter_4TM_12TM_fusion_protein_unknown_substrate_1	1
6666666_210362_2588	Central metabolism	Red	circle	Halobiforma lacisalsi AJ5AJ5 AOLZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210160_4086	Central metabolism	Red	circle	Halobiforma lacisalsi AJ5AJ5 AGFZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_209988_2259	Central metabolism	Red	circle	Halobiforma nitratireducens JCM 10879JCM 10879 AOMA01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_211521_1803	Central metabolism	Red	circle	Natronobacterium gregoryi SP2 SP2 CP003377.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase_EC_5.3.1.16_	1
6666666_210501_2344	Central metabolism	Red	circle	Natronobacterium gregoryi SP2SP2 AOIC01	hypothetical_protein	1
