id,identity_to_query
UniRef100_K0KX10/233-535,0.175
UniRef100_A0A1S8W1P0/312-617,0.175
UniRef100_A0A135LY89/230-535,0.175
UniRef100_A0A2U9R4H6/236-540,0.175
UniRef100_G8BYT8/246-549,0.175
UniRef100_A0A1Z8JTC6/236-540,0.175
UniRef100_A0A099P828/236-540,0.175
UniRef100_A0A1V2LQQ4/236-540,0.175
UniRef100_G7E7G0/243-563,0.175
UniRef100_A0A1E4RMY8/264-572,0.175
UniRef100_D8UEQ8/271-570,0.175
UniRef100_A0A2H3I275/604-895,0.175
UniRef100_A0A0E0GJW9/256-541,0.175
UniRef100_A0A0D3FGD7/256-541,0.175
UniRef100_C1N0H6/268-568,0.175
UniRef100_UPI0005D3EBEC/275-556,0.175
UniRef100_A0A0E0CY87/237-500,0.175
UniRef100_A0A345IWF4/1-231,0.175
UniRef100_A0A1G2IS94/1-235,0.175
UniRef100_A0A2D9EZR2/2-241,0.175
UniRef100_A0A2E5PCY5/6-243,0.175
UniRef100_A0A1Z9UWU8/2-240,0.175
UniRef100_A0A257D6X0/3-192,0.175
UniRef100_A0A2G1D865/1-233,0.175
UniRef100_A0A363CXD7/1-231,0.175
UniRef100_T0T2S5/1-181,0.175
UniRef100_A0A350KNR7/1-178,0.175
UniRef100_A0A0G0D9I0/1-250,0.175
UniRef100_UPI0009C189BE/2-197,0.175
UniRef100_A0A2U2JAV7/3-230,0.175
UniRef100_UPI00055602FC/1-230,0.175
UniRef100_A0A2D8GE08/3-241,0.175
UniRef100_A0A2D7K5W8/1-230,0.175
UniRef100_A0A2W6DSV6/4-187,0.175
UniRef100_A0A2D9VEZ4/3-231,0.175
UniRef100_A0A1G3C0V6/1-236,0.175
UniRef100_A0A2E5WPB4/1-240,0.175
UniRef100_A0A0C2ZYK3/1-230,0.175
UniRef100_A0A2E4D3L0/5-203,0.175
UniRef100_A0A2N2M7Y6/5-191,0.175
UniRef100_A0A2M8FR20/3-231,0.175
UniRef100_UPI0003434B88/2-193,0.175
UniRef100_UPI0009A375BD/2-193,0.175
UniRef100_A0A1W9VPD2/1-184,0.175
UniRef100_R1F752/310-573,0.175
UniRef100_UPI0009B7E720/2-193,0.175
UniRef100_A0A1G2Z5K2/3-191,0.175
UniRef100_A0A0F9NBS7/1-240,0.175
UniRef100_A0A1E4EXK8/1-158,0.175
UniRef100_A0A383DBT3/1-225,0.175
UniRef100_A0A2D5QDM7/2-233,0.175
UniRef100_D7DRY6/5-232,0.175
UniRef100_A0A0A8HNZ0/1-231,0.175
UniRef100_W6K8L2/2-237,0.175
UniRef100_A0A1Z8V1X6/4-232,0.175
UniRef100_A0A2E7T9P7/25-260,0.175
UniRef100_G2H8C7/2-231,0.175
UniRef100_A0A1V5ND97/1-183,0.175
UniRef100_UPI000A114EA2/2-174,0.175
UniRef100_B6BR00/1-238,0.175
UniRef100_UPI0007815D83/1-233,0.175
UniRef100_A0A1W2H616/3-230,0.175
UniRef100_W6TTN5/3-236,0.175
UniRef100_A0A2D9F2D4/3-239,0.175
UniRef100_A0A2A6P952/3-228,0.175
UniRef100_A0A0H5PQD5/5-191,0.175
UniRef100_X0SK34/1-165,0.175
UniRef100_A0A357V1A9/2-239,0.175
UniRef100_A0A2D7ISH7/2-229,0.175
UniRef100_A0A2D7ISZ3/2-229,0.175
UniRef100_A0A376SAG6/2-199,0.175
UniRef100_A0A1F9P2Y5/5-223,0.175
UniRef100_W4U210/2-167,0.175
UniRef100_A0A143HSQ0/2-181,0.175
UniRef100_W4UGC8/2-161,0.175
UniRef100_W4TXL0/2-161,0.175
UniRef100_A0A0F0CPP7/1-231,0.175
UniRef100_A0A356WDR6/1-240,0.175
UniRef100_X1GEA0/4-141,0.175
UniRef100_A0A1D3RNY0/2-141,0.175
UniRef100_D5J759/2-131,0.175
UniRef100_G2E7F4/2-202,0.175
UniRef100_X1DE79/1-123,0.175
UniRef100_A0A0C1NUA8/2-126,0.175
UniRef100_A0A2T0H075/10-245,0.175
UniRef100_A0A2V9TLK7/2-168,0.175
UniRef100_A0A160V9W1/2-126,0.175
UniRef100_A0A067KSG0/279-581,0.179
UniRef100_UPI0005FAE097/278-580,0.179
UniRef100_UPI000D6264E7/269-570,0.179
UniRef100_UPI000BBE7257/226-528,0.179
UniRef100_A0A078HKL5/272-574,0.179
UniRef100_UPI0004F1C7D5/281-583,0.179
UniRef100_UPI000901B1C1/280-582,0.179
UniRef100_A0A200Q4C7/933-1235,0.179
UniRef100_A0A2P2LBN7/147-449,0.179
UniRef100_A0A1Q3DAU6/275-577,0.179
UniRef100_Q9SZ30/280-582,0.179
UniRef100_A0A059BLM1/276-578,0.179
UniRef100_A0A2P2LBN2/281-583,0.179
UniRef100_UPI0006AA85AC/274-576,0.179
UniRef100_UPI0002B4445A/281-583,0.179
UniRef100_V7BN86/267-569,0.179
UniRef100_UPI00098DC827/269-571,0.179
UniRef100_M4EHH8/274-575,0.179
UniRef100_A0A251U7S9/270-571,0.179
UniRef100_A0A1S3W010/267-569,0.179
UniRef100_A0A0S3S6Z5/267-569,0.179
UniRef100_UPI000809E524/267-569,0.179
UniRef100_K7MQT5/268-570,0.179
UniRef100_R0GX37/274-576,0.179
UniRef100_M4EC84/259-571,0.179
UniRef100_A0A061GM85/223-524,0.179
UniRef100_UPI0005397C5C/281-583,0.179
UniRef100_UPI00053A62D1/281-583,0.179
UniRef100_UPI000539D8CE/281-583,0.179
UniRef100_A0A0D2QNE2/276-577,0.179
UniRef100_I1N0Y1/268-570,0.179
UniRef100_A0A371GVE1/250-552,0.179
UniRef100_A0A061GNK1/275-576,0.179
UniRef100_UPI0004A71092/1-240,0.179
UniRef100_A0A1U8L6J6/277-578,0.179
UniRef100_A0A0B0NBM5/274-575,0.179
UniRef100_UPI00081937D6/277-578,0.179
UniRef100_A0A087GH46/274-576,0.179
UniRef100_UPI000CE26365/278-580,0.179
UniRef100_A0A2P4IKE2/278-580,0.179
UniRef100_UPI000C052CE5/276-576,0.179
UniRef100_UPI000C04995A/276-576,0.179
UniRef100_A0A1U8JY72/277-578,0.179
UniRef100_A0A2U1M491/253-554,0.179
UniRef100_A0A2U1PLM3/298-599,0.179
UniRef100_UPI000C04AAE4/277-577,0.179
UniRef100_A0A2A4RG57/1-240,0.179
UniRef100_UPI00053992D6/282-584,0.179
UniRef100_UPI000C20E62A/278-578,0.179
UniRef100_A0A2Z7B2E1/290-590,0.179
UniRef100_UPI000872F62A/269-653,0.179
UniRef100_A0A1V5AZ75/1-259,0.179
UniRef100_UPI00067FB0A0/1-240,0.179
UniRef100_A0A2P6TWP3/269-571,0.179
UniRef100_A0A350RD67/1-241,0.179
UniRef100_A0A061GV28/223-539,0.179
UniRef100_A0A061GPA5/282-598,0.179
UniRef100_A0A1Y2WJ50/225-528,0.179
UniRef100_A0A2P6VRM5/269-572,0.179
UniRef100_A0A2P5RM23/275-584,0.179
UniRef100_UPI000B5D5E08/275-571,0.179
UniRef100_K4A7J9/269-571,0.179
UniRef100_A0A0D2P4U0/276-570,0.179
UniRef100_A0A061SGD0/257-563,0.179
UniRef100_A0A2K9A7L2/1-241,0.179
UniRef100_UPI000C1D7C09/280-574,0.179
UniRef100_UPI0006B610C5/215-513,0.179
UniRef100_A0A2K3D8R8/170-473,0.179
UniRef100_A0A0E9NJT1/227-529,0.179
UniRef100_L7VK30/1-240,0.179
UniRef100_A0A1W5CWP8/231-537,0.179
UniRef100_A0A1G4M9K9/235-536,0.179
UniRef100_F4BUZ3/1-259,0.179
UniRef100_Q0CL18/228-533,0.179
UniRef100_A0A2V5IYM7/229-534,0.179
UniRef100_A0A2G5BDG0/238-546,0.179
UniRef100_A0A2S8K910/215-513,0.179
UniRef100_Q6CL11/236-538,0.179
UniRef100_UPI0003B4F007/216-516,0.179
UniRef100_A0A1E5RQU6/245-549,0.179
UniRef100_A0A0F4X938/245-549,0.179
UniRef100_G8ZPH1/235-537,0.179
UniRef100_A0A0P1KNE4/234-536,0.179
UniRef100_A0A1E5RKE4/245-549,0.179
UniRef100_A0A2V5IJ38/229-534,0.179
UniRef100_A0A1L0B0D6/245-549,0.179
UniRef100_J7RDE8/239-541,0.179
UniRef100_A0A1V1P7G5/215-513,0.179
UniRef100_A0A1E4S312/233-535,0.179
UniRef100_A0A1G4J3U1/235-537,0.179
UniRef100_A0A0L8RM22/294-596,0.179
UniRef100_A0A364L7J7/552-855,0.179
UniRef100_A0A319DRX7/232-537,0.179
UniRef100_H3G8H1/228-535,0.179
UniRef100_A0A163K6M2/231-533,0.179
UniRef100_A0A1E4TDM2/218-522,0.179
UniRef100_I8TH29/232-537,0.179
UniRef100_A0A1V6T3P5/228-534,0.179
UniRef100_A0A0F0I6V4/232-537,0.179
UniRef100_A0A2G7ELN7/232-537,0.179
UniRef100_UPI000D7CCB8E/2-239,0.179
UniRef100_A0A2U9QBP2/2-239,0.179
UniRef100_A0A376FZ37/3-217,0.179
UniRef100_UPI000D7C1507/2-239,0.179
UniRef100_A0A137PG90/218-521,0.179
UniRef100_A0A1E5RE98/244-546,0.179
UniRef100_UPI000900E718/280-610,0.179
UniRef100_A0A2W1GT16/231-535,0.179
UniRef100_A0A1E3NF68/241-543,0.179
UniRef100_A0A1L9VVU0/231-536,0.179
UniRef100_UPI000D7BB6CD/2-239,0.179
UniRef100_A0A1V6XZW9/230-536,0.179
UniRef100_B6HK56/230-536,0.179
UniRef100_K9FRY9/581-886,0.179
UniRef100_B7FVQ7/228-543,0.179
UniRef100_B2VVH1/99-394,0.179
UniRef100_Q0TX23/231-535,0.179
UniRef100_G3B2Z2/261-570,0.179
UniRef100_A0A1E3PH19/234-538,0.179
UniRef100_A0A1E7EUK2/234-549,0.179
UniRef100_A0A2T9YNK4/240-541,0.179
UniRef100_A0A2T9ZDK2/240-541,0.179
UniRef100_A3LSB3/263-570,0.179
UniRef100_Q6UA39/1-246,0.179
UniRef100_A0A352MDU2/2-213,0.179
UniRef100_G8YPW9/259-568,0.179
UniRef100_A0A1L0DQD3/261-570,0.179
UniRef100_A0A1Z5JYX3/233-547,0.179
UniRef100_A0A093Y7S0/231-521,0.179
UniRef100_A0A0F4YW08/231-524,0.179
UniRef100_A0A1L0GNX3/261-570,0.179
UniRef100_A0A1E4SE75/263-570,0.179
UniRef100_A0A1M6GYA2/4-223,0.179
UniRef100_A0A1E4TYI5/248-551,0.179
UniRef100_M4BY61/197-498,0.179
UniRef100_A0A1Z9UHL4/1-202,0.179
UniRef100_C4XX45/262-570,0.179
UniRef100_I2K0J7/248-530,0.179
UniRef100_A0A383AM93/2-193,0.179
UniRef100_A0A202G340/262-570,0.179
UniRef100_A0A243SDS5/4-232,0.179
UniRef100_F7WZ12/1-246,0.179
UniRef100_A0A316ZG26/246-582,0.179
UniRef100_A0A1Y2CAA4/240-522,0.179
UniRef100_A0A2D6DQZ9/2-231,0.179
UniRef100_A0A2E7HPZ0/2-231,0.179
UniRef100_A0A2D9HYA0/6-234,0.179
UniRef100_A0A2E4X608/2-239,0.179
UniRef100_A0A2S6R9S4/2-239,0.179
UniRef100_UPI0003C7F9A5/1-240,0.179
UniRef100_A0A0G0YQ95/1-242,0.179
UniRef100_A0A359MLP2/2-204,0.179
UniRef100_A2C1S3/1-238,0.179
UniRef100_A0A2E8T8I4/1-241,0.179
UniRef100_A0A381T159/2-229,0.179
UniRef100_A0A1F6FN25/1-250,0.179
UniRef100_A9BC61/4-243,0.179
UniRef100_A0A2E2QYR5/2-241,0.179
UniRef100_A0A0S2UPA9/3-245,0.179
UniRef100_A0A2N2XX63/3-231,0.179
UniRef100_UPI000577BE28/1-237,0.179
UniRef100_A0A2N2ZS32/2-231,0.179
UniRef100_A0A1G8FYI4/4-231,0.179
UniRef100_UPI0009B7AA3A/2-198,0.179
UniRef100_UPI00047B363B/1-233,0.179
UniRef100_A0A2E7T8A0/2-241,0.179
UniRef100_UPI00037407D7/3-231,0.179
UniRef100_A0A1F9CJB2/1-175,0.179
UniRef100_U1N8B1/1-193,0.179
UniRef100_A0A1Z9URI6/2-233,0.179
UniRef100_UPI0009F96A68/4-230,0.179
UniRef100_A0A2E0ES68/1-240,0.179
UniRef100_A0A2D8GDF1/2-241,0.179
UniRef100_R9NAS9/3-221,0.179
UniRef100_A0A2G9YCB7/3-233,0.179
UniRef100_UPI000BAC011A/1-248,0.179
UniRef100_A0A136K9L9/5-230,0.179
UniRef100_A0A1Z8UCG6/1-233,0.179
UniRef100_UPI00057E4787/1-233,0.179
UniRef100_A0A2V7HTZ1/2-167,0.179
UniRef100_A0A2E4WRF1/2-230,0.179
UniRef100_F0YN15/1-268,0.179
UniRef100_A0A2E5TZF0/1-235,0.179
UniRef100_A0A0S8H0W9/4-190,0.179
UniRef100_A0A381DG06/1-233,0.179
UniRef100_A0A090SES3/2-199,0.179
UniRef100_A0A2E5TNR6/2-233,0.179
UniRef100_A0A1F3P373/1-231,0.179
UniRef100_UPI00037B4D4C/1-232,0.179
UniRef100_A0A1T5DG23/2-230,0.179
UniRef100_A0A2E6HA93/1-232,0.179
UniRef100_X0Y4H5/2-179,0.179
UniRef100_A0A1Z9GPB4/2-229,0.179
UniRef100_S9R3C5/2-161,0.179
UniRef100_A0A352GHK7/2-239,0.179
UniRef100_A0A2M7GP17/2-239,0.179
UniRef100_A0A1E3WLS3/1-232,0.179
UniRef100_A0A0M3TLF4/3-203,0.179
UniRef100_A0A0B8P641/1-181,0.179
UniRef100_A0A2D8YXQ3/3-240,0.179
UniRef100_A0A1Z8Y9A7/2-230,0.179
UniRef100_A0A2E9RR08/2-228,0.179
UniRef100_UPI00062D8077/1-179,0.179
UniRef100_A0A1Q2T4E3/1-179,0.179
UniRef100_A0A1B4XFF9/3-234,0.179
UniRef100_A0A0R2QCB1/1-231,0.179
UniRef100_A0A349A5K4/2-162,0.179
UniRef100_A0A2D5TI44/5-228,0.179
UniRef100_A0A380BVV3/1-165,0.179
UniRef100_UPI000B7F1EEA/3-171,0.179
UniRef100_D5J745/1-135,0.179
UniRef100_A0A2W4PM90/1-129,0.179
UniRef100_A0A2E1V4T1/1-123,0.179
UniRef100_A0A2E4YS23/1-240,0.183
UniRef100_A0A328E2B9/279-581,0.183
UniRef100_A0A0R2TTP2/1-239,0.183
UniRef100_UPI0003D78DE8/277-579,0.183
UniRef100_A0A2H5P261/277-579,0.183
UniRef100_V4WGB3/277-579,0.183
UniRef100_A0A0D3A6S8/274-576,0.183
UniRef100_A0A2G2Z5Q4/275-577,0.183
UniRef100_A0A2G2WFL7/275-577,0.183
UniRef100_A0A1U8HD25/275-577,0.183
UniRef100_UPI0005814B3A/294-596,0.183
UniRef100_UPI000C9D425F/282-584,0.183
UniRef100_UPI000772C1A1/280-582,0.183
UniRef100_B9SVA2/283-585,0.183
UniRef100_A0A1S2Y6C9/265-566,0.183
UniRef100_UPI000C1FE171/282-584,0.183
UniRef100_UPI000C2221D6/283-585,0.183
UniRef100_UPI00085A3AD6/275-577,0.183
UniRef100_UPI00057A2E4C/273-575,0.183
UniRef100_A0A1S3BJ03/284-586,0.183
UniRef100_UPI0008496497/275-577,0.183
UniRef100_UPI00084908E3/275-577,0.183
UniRef100_UPI000B936421/282-584,0.183
UniRef100_A0A2N9HA46/151-453,0.183
UniRef100_UPI00077E66A9/272-574,0.183
UniRef100_A0A2G9H0Q4/282-584,0.183
UniRef100_A0A1V5F250/1-240,0.183
UniRef100_F6HEQ3/204-506,0.183
UniRef100_UPI00049897AE/136-438,0.183
UniRef100_UPI000B779F31/9-310,0.183
UniRef100_A0A251UUP7/270-571,0.183
UniRef100_UPI000B3F5880/275-577,0.183
UniRef100_UPI000B789A6E/276-578,0.183
UniRef100_UPI000B7756F2/277-579,0.183
UniRef100_A0A2N9GJA2/352-654,0.183
UniRef100_UPI0001985684/276-578,0.183
UniRef100_A0A212JCD5/1-240,0.183
UniRef100_UPI000BBE3F85/10-309,0.183
UniRef100_F8WYF3/1-240,0.183
UniRef100_A0A2P5F2B0/272-584,0.183
UniRef100_UPI00053C39CD/278-580,0.183
UniRef100_A0A1J3E2B7/280-582,0.183
UniRef100_A0A1J3K102/280-582,0.183
UniRef100_UPI0005126500/269-571,0.183
UniRef100_M0TX77/271-573,0.183
UniRef100_A0A2K2C490/272-574,0.183
UniRef100_A0A2K2C482/274-576,0.183
UniRef100_UPI0002C335AE/270-572,0.183
UniRef100_UPI000DEC1FD9/281-583,0.183
UniRef100_UPI000C1D3CD5/194-496,0.183
UniRef100_UPI000C1D549C/280-582,0.183
UniRef100_UPI000DEE0A74/280-582,0.183
UniRef100_UPI000C1D217F/280-582,0.183
UniRef100_A0A2E6JS42/1-239,0.183
UniRef100_A0A2K1Z3Q6/273-575,0.183
UniRef100_B9HNP1/271-573,0.183
UniRef100_A0A1J3H9J9/280-582,0.183
UniRef100_A0A2P5CNS7/272-584,0.183
UniRef100_UPI000C9D35CB/278-578,0.183
UniRef100_UPI000C22C9C3/278-578,0.183
UniRef100_UPI00092E45FE/272-574,0.183
UniRef100_A0A212K1I6/1-240,0.183
UniRef100_A0A1D1XN55/299-599,0.183
UniRef100_A0A0K9P889/109-411,0.183
UniRef100_A0A2P6QCL5/272-574,0.183
UniRef100_A0A2E1PBD6/1-239,0.183
UniRef100_UPI0008492428/275-592,0.183
UniRef100_A0A1H2JFY2/217-516,0.183
UniRef100_UPI000B830C2B/216-515,0.183
UniRef100_UPI000848DB25/275-592,0.183
UniRef100_UPI00057A24EF/273-575,0.183
UniRef100_A0A1M3DPH2/1-240,0.183
UniRef100_A0A2S3IS90/269-571,0.183
UniRef100_A0A2T7CEV7/269-571,0.183
UniRef100_A0A2H6JN39/215-513,0.183
UniRef100_B8AKB1/256-558,0.183
UniRef100_Q10NW0/256-558,0.183
UniRef100_I1P9L8/264-566,0.183
UniRef100_B9F6U6/374-676,0.183
UniRef100_E1Z3T4/230-532,0.183
UniRef100_C5WQU1/271-573,0.183
UniRef100_A0A0E0KBG4/245-538,0.183
UniRef100_A0A250X146/248-549,0.183
UniRef100_G0VIU9/237-539,0.183
UniRef100_A0A2G0CBN5/1-240,0.183
UniRef100_A0A0D9VS28/268-570,0.183
UniRef100_A0A1W9M7U4/216-515,0.183
UniRef100_A0A218XLF7/228-536,0.183
UniRef100_A0A2P7ZDF2/231-533,0.183
UniRef100_A0A287PAY7/266-560,0.183
UniRef100_UPI0007AF1209/280-589,0.183
UniRef100_A0A2T9Y4B8/239-541,0.183
UniRef100_A0A287PBF6/256-551,0.183
UniRef100_W7U1X2/201-522,0.183
UniRef100_B8LT94/231-537,0.183
UniRef100_C7GMY3/236-538,0.183
UniRef100_P33734/236-538,0.183
UniRef100_H0GCU3/236-538,0.183
UniRef100_A0A0L8VUP4/236-538,0.183
UniRef100_A0A1V6CUL9/1-241,0.183
UniRef100_A0A319D1N3/229-534,0.183
UniRef100_C5E2I9/234-536,0.183
UniRef100_Q6CCR8/231-532,0.183
UniRef100_A0A1D8NA00/231-532,0.183
UniRef100_S9X0J8/228-532,0.183
UniRef100_A0A093XW81/223-526,0.183
UniRef100_A0A2P2IBX4/223-533,0.183
UniRef100_A0A094D919/279-582,0.183
UniRef100_A0A093YFF3/279-582,0.183
UniRef100_L8GAL2/224-527,0.183
UniRef100_A0A063C446/232-535,0.183
UniRef100_E5AF67/231-535,0.183
UniRef100_A0A2D6M0V0/3-215,0.183
UniRef100_M2V502/231-534,0.183
UniRef100_A0A1G4JZY1/234-536,0.183
UniRef100_M2SGJ3/231-534,0.183
UniRef100_A2QFK7/232-537,0.183
UniRef100_G7XB75/232-537,0.183
UniRef100_A0A319B7J6/232-537,0.183
UniRef100_A0A1X7RA87/239-541,0.183
UniRef100_UPI000DBD2F38/232-537,0.183
UniRef100_A0A317USG2/232-537,0.183
UniRef100_G3Y376/299-604,0.183
UniRef100_A0A370PS12/299-604,0.183
UniRef100_W7EYE9/231-534,0.183
UniRef100_W6Y2I0/231-534,0.183
UniRef100_A0A2Z4AU29/2-239,0.183
UniRef100_A0A1D6JWG0/271-565,0.183
UniRef100_A0A0E0CY86/256-536,0.183
UniRef100_A0A1B7TF04/396-700,0.183
UniRef100_A0A1L9N9L6/291-596,0.183
UniRef100_C5E1L7/235-537,0.183
UniRef100_A6ZLI7/236-538,0.183
UniRef100_A0A1G4IW90/235-537,0.183
UniRef100_G8LS77/2-239,0.183
UniRef100_A0A317V4F4/232-538,0.183
UniRef100_A0A1W0A9H1/229-531,0.183
UniRef100_A0A0A8LBZ0/236-538,0.183
UniRef100_A0A177D0X9/231-535,0.183
UniRef100_A0A1E3P327/233-535,0.183
UniRef100_UPI000D7C8513/2-239,0.183
UniRef100_A0A178AB40/231-535,0.183
UniRef100_A0A2G6N6V4/215-513,0.183
UniRef100_UPI000D7C0D1A/2-239,0.183
UniRef100_F4NRH1/254-558,0.183
UniRef100_A0A017SAI3/231-536,0.183
UniRef100_A0A177W9Q0/262-566,0.183
UniRef100_A0A0L1J140/232-537,0.183
UniRef100_A0A2I2GCA1/232-537,0.183
UniRef100_A0A1Q3AKX7/235-537,0.183
UniRef100_A0A1F7ZIB5/232-537,0.183
UniRef100_A0A167CTQ9/242-545,0.183
UniRef100_A0A329REU5/229-538,0.183
UniRef100_A0A0W8DYM6/229-538,0.183
UniRef100_G0WCM1/241-543,0.183
UniRef100_A0A178F6A6/225-531,0.183
UniRef100_A0A0C3LRC8/266-584,0.183
UniRef100_A0A1E3B689/577-882,0.183
UniRef100_R7PBG7/1-242,0.183
UniRef100_A0A1D2VIA5/256-558,0.183
UniRef100_A0A024GNJ2/229-537,0.183
UniRef100_A0A1F5MGP9/1-206,0.183
UniRef100_M3J696/257-567,0.183
UniRef100_A0A1R1X5B4/237-539,0.183
UniRef100_A5E679/263-585,0.183
UniRef100_A0A024UA62/224-529,0.183
UniRef100_W4PTN7/1-231,0.183
UniRef100_A0A1B9HU22/283-601,0.183
UniRef100_C4YT06/287-605,0.183
UniRef100_A0A1D8PRE9/289-609,0.183
UniRef100_A0A2T9YH08/240-542,0.183
UniRef100_A0A067CY17/238-534,0.183
UniRef100_A0A2W5R083/31-222,0.183
UniRef100_UPI000A05C217/1-241,0.183
UniRef100_A0A0G2E230/231-525,0.183
UniRef100_G8YRD1/258-567,0.183
UniRef100_A0A0L0BZ75/137-441,0.183
UniRef100_A0A1Z5JNI2/233-547,0.183
UniRef100_UPI000B7979AF/280-561,0.183
UniRef100_G2LMI0/1-246,0.183
UniRef100_S6CDB2/3-227,0.183
UniRef100_A0A100IRS9/525-821,0.183
UniRef100_A0A2G6NT64/5-271,0.183
UniRef100_A0A1B2H8D5/1-246,0.183
UniRef100_A0A022W136/171-466,0.183
UniRef100_A0A0X8HTT1/237-544,0.183
UniRef100_A0A0P1BD96/246-591,0.183
UniRef100_A0A2A5D437/2-240,0.183
UniRef100_A0A1W9I991/2-189,0.183
UniRef100_UPI000BAC9CC9/2-242,0.183
UniRef100_A0A1F9AGB5/1-189,0.183
UniRef100_A0A2E2CWG2/6-234,0.183
UniRef100_A0A2E9C8F7/1-241,0.183
UniRef100_A0A0M1ULP9/1-233,0.183
UniRef100_A0A2G6H5J4/1-232,0.183
UniRef100_A0A382GBG3/2-204,0.183
UniRef100_A0A1G0G3E9/1-237,0.183
UniRef100_A0A0U1NNL0/1-238,0.183
UniRef100_A0A1G0EV86/2-180,0.183
UniRef100_A0A2N2W2U9/3-233,0.183
UniRef100_A0A1V4Y1Z1/1-233,0.183
UniRef100_A0A382WSH8/2-240,0.183
UniRef100_A0A2G0V6X8/1-246,0.183
UniRef100_A0A1Y2HGN1/231-518,0.183
UniRef100_A0A2V2N513/1-231,0.183
UniRef100_UPI0003B52BCA/5-231,0.183
UniRef100_A0A1L8X4C0/2-209,0.183
UniRef100_A0A381TBL4/1-228,0.183
UniRef100_E8M044/3-241,0.183
UniRef100_A0A1V6F6U4/1-181,0.183
UniRef100_A0A1F3CL86/3-232,0.183
UniRef100_A0A2A4LAC6/1-237,0.183
UniRef100_UPI00059825AD/1-237,0.183
UniRef100_UPI000257E993/1-237,0.183
UniRef100_A0A150XZD1/1-234,0.183
UniRef100_A0A2J0YR00/1-237,0.183
UniRef100_UPI000873A4EB/1-237,0.183
UniRef100_UPI0001C27BCD/1-237,0.183
UniRef100_A0A358PQW0/2-232,0.183
UniRef100_UPI00069CAC7F/1-237,0.183
UniRef100_UPI0008752D66/1-237,0.183
UniRef100_A0A2E1K2C9/1-240,0.183
UniRef100_A0A0D7V3Q6/1-237,0.183
UniRef100_UPI000873DDAD/1-237,0.183
UniRef100_UPI00092F9FA4/1-237,0.183
UniRef100_UPI0007408BAA/1-237,0.183
UniRef100_A0A381D559/1-237,0.183
UniRef100_UPI000699862C/1-237,0.183
UniRef100_UPI00094C04B8/1-237,0.183
UniRef100_UPI0008739A0F/1-237,0.183
UniRef100_UPI000874BFD2/1-237,0.183
UniRef100_A0A345J3W4/1-232,0.183
UniRef100_UPI00094DB82B/1-237,0.183
UniRef100_UPI000B404F96/1-237,0.183
UniRef100_UPI000941E342/1-237,0.183
UniRef100_UPI000874D527/1-237,0.183
UniRef100_A0A1I5DUC1/2-232,0.183
UniRef100_A0A2E9CEH2/13-251,0.183
UniRef100_A0A0A8HEH0/1-233,0.183
UniRef100_A0A1Z9IXK1/2-235,0.183
UniRef100_A0A1T4XK51/2-229,0.183
UniRef100_A0A076FDN4/2-240,0.183
UniRef100_A0A1E7HI31/1-164,0.183
UniRef100_A0A2E7QHB3/1-234,0.183
UniRef100_A0A1Z9T4G2/3-240,0.183
UniRef100_UPI00048A8477/1-239,0.183
UniRef100_A0A2E4GK66/1-236,0.183
UniRef100_A0A1Y0MH72/1-230,0.183
UniRef100_UPI000DF0EDAB/1-233,0.183
UniRef100_B9KDK2/1-231,0.183
UniRef100_A0A177QB09/2-214,0.183
UniRef100_A0A2M8ADA7/3-230,0.183
UniRef100_A0A163ADD5/16-256,0.183
UniRef100_A0A1F5GHQ3/1-241,0.183
UniRef100_A0A257VDA0/1-167,0.183
UniRef100_A0A1G8L4H5/3-227,0.183
UniRef100_UPI0009329FAC/1-189,0.183
UniRef100_A0A351Q150/2-222,0.183
UniRef100_A0A2A3U8P3/3-230,0.183
UniRef100_A0A258UB08/4-230,0.183
UniRef100_A0A2H0TL39/1-170,0.183
UniRef100_A0A1I3IMN4/3-227,0.183
UniRef100_A0A2E4BCR0/6-232,0.183
UniRef100_A0A1J5N356/2-236,0.183
UniRef100_A0A359LGA3/3-228,0.183
UniRef100_UPI0002ED2C84/2-185,0.183
UniRef100_A0A2E3ZUI1/3-237,0.183
UniRef100_A0A2E6RUS0/1-243,0.183
UniRef100_A0A142L0Q0/4-224,0.183
UniRef100_A0A2G2PUA6/1-230,0.183
UniRef100_A0A1J5J314/1-240,0.183
UniRef100_A0A0P9PD97/2-133,0.183
UniRef100_D4NRS7/1-138,0.183
UniRef100_A0A376RIC2/2-127,0.183
UniRef100_A0A358XT95/1-164,0.183
UniRef100_A0A1Y4GIH5/2-237,0.183
UniRef100_A0A257W8Y1/1-141,0.183
UniRef100_A0A0X3W678/2-238,0.183
UniRef100_UPI000B96527E/241-479,0.188
UniRef100_A0A1H9K9S2/1-239,0.188
UniRef100_B1CBW9/1-240,0.188
UniRef100_UPI00051199EB/267-569,0.188
UniRef100_A0A314Z9J9/267-569,0.188
UniRef100_M5X0N7/267-569,0.188
UniRef100_UPI000B7B0011/267-569,0.188
UniRef100_UPI00046DCC25/267-569,0.188
UniRef100_UPI000498B323/267-569,0.188
UniRef100_UPI0007EC6B53/274-576,0.188
UniRef100_UPI000CED7A71/272-574,0.188
UniRef100_A0A314LB94/209-511,0.188
UniRef100_A0A1U8AAA3/274-576,0.188
UniRef100_UPI00051C98CC/288-590,0.188
UniRef100_UPI000905A721/288-590,0.188
